Humedad del Suelo (%),Temperatura de la Zona (°C)
76.35507217427511,2.8568770110265884
10.46376678421209,1.3911882012381724
72.4742066232213,7.785014404096803
92.75566662152386,27.20505448974788
73.94101835540424,-2.749293514086304
25.930520341074633,6.05552986498882
53.51663146847128,14.62388876438579
22.628441613107746,27.86228344296007
42.309575050566885,-4.674072338569273
94.34053377464659,26.71506467972454
93.09747768028375,-6.757848454637538
35.45531669584746,9.229655886410576
40.566793974957925,8.183594689219312
64.01915813181645,-1.6158908449121778
96.6877565734342,3.8983867246339
23.302120065885138,8.166610733935926
33.12249793180022,24.608458516425166
88.62011445616943,28.20256581494239
54.270300853751,10.75702714548661
90.90649830043286,24.803991611776873
26.696610777085866,14.326863427071178
57.940172872422465,3.9634936795070175
39.364266938443514,-2.2322316954612376
38.488830390322846,6.5253908713105915
50.21892675515792,10.91297131695391
48.97697041911416,-8.222264469617752
42.1612191710159,-4.166353365165971
92.34736932840568,14.007376959257599
75.85697668896034,-0.9999362129135179
75.47922921983768,23.4930550432519
36.09221046327599,3.077689990967624
61.993848188515635,-5.806631709869965
80.12614899716506,-6.658776457787319
81.60313316888917,27.48492082127119
41.0077414678881,-5.279187550324833
79.3785480911783,-4.363609433517599
76.23045071269597,24.506642317310117
22.735583705971024,0.1715252110937584
87.93509217098295,16.638056430176643
49.71893231623697,22.669027481195656
53.77694039997989,14.287225605207684
50.35322610081976,28.299541737913977
61.106140132975675,18.355315970433654
65.90523226303492,-5.489939603853666
54.83616091866491,12.336401061835197
88.0109688933186,18.727461043567356
66.49612805757559,22.07828961493781
46.128515437496795,-8.94714658863634
47.50225812178399,18.75515661085698
82.97547536160563,23.027232840777984
41.337274847186805,19.873352437414262
29.03093162041722,10.493965826223924
15.344486920521032,8.320838523552116
88.84241631285167,11.976743331992633
92.6691806071315,18.18574795306408
20.810816394712838,26.91657162529942
40.10263673465034,14.681408425645
25.783486256371948,25.513372251338787
20.430862194329176,18.050273897829094
90.98800687000272,-7.266544902446097
15.118953323081993,10.033127600064873
98.24370971221062,1.4594539326096942
18.680577462764575,1.4069971253028903
87.71235842742271,4.237102048639368
60.985549629024646,2.589310880019031
43.112573903608606,13.144399204684007
40.81081389626421,17.344060014142283
78.16277289139379,0.7499754830694183
38.31159655038585,-4.8094950972647466
69.15870249554277,-7.647651162621516
56.55934751644721,13.03011380122209
53.646908064226345,-2.5547933466799044
91.10459535842455,-9.630080231052025
59.91805527582336,27.110123172948164
84.41754427438255,11.485616763329624
75.30161806913405,-6.302072790121089
13.470152145309852,23.716844485099415
79.57990472548772,29.328109531604724
29.51832250819366,7.944026480708686
91.28346821664144,-8.300415670473672
13.863177154794881,-5.29816236975746
39.97648310268869,5.266149865817287
18.97596525112786,25.420905497955083
52.80302053763594,-4.078452828889518
83.80201922827766,22.959603760107818
36.83686236967577,-9.400949591239222
23.584140757993744,8.29554795143244
39.724033212720926,15.775885638022725
83.24921277285723,-7.584820718976144
22.63455620194122,14.590510024659466
30.462620416975163,27.776164858782245
16.196676804403655,-3.5896031945361973
73.51390395906469,19.184455321414113
45.570991918270316,14.363755917741734
37.975597942898446,-2.5953444448307783
74.67637513070368,-9.751863411625358
40.23797881062297,-9.628621979762917
75.49941458929763,11.283696366881145
83.36794557828821,27.71117638244774
29.58965591119646,15.771945098624496
97.6436827161385,18.571993851749745
24.61221531214001,9.754619476821485
36.17568159910683,13.275557705382791
26.181576175018748,-4.945298986775861
41.0955090720701,25.072824816025232
53.205479903868,20.431705146672073
56.995828210190716,29.927958113784385
86.82454380666448,1.9089179022248537
90.050311793428,-0.9192891281576863
29.809347470281573,-4.993533681546283
66.06046289671772,28.568390264641792
20.0346451568844,21.235407385120944
51.307287416386146,-3.3470154512144523
39.010018424195636,12.107458844328555
38.48506709082457,6.5507283226910715
53.43258175408909,-3.9405596877522875
75.68448719763408,-3.517080598801381
16.226439291315053,28.538799789807427
89.1256003918664,2.198567318308889
76.1332397167505,27.65757166735773
25.884945000015414,-6.975573077396624
94.52448181786333,8.432121691727623
55.568100162104976,-4.815238059329596
99.98277203052687,-9.808504590353113
27.75335268706639,12.15064294824306
58.14173785448812,-5.444235807545463
36.122323830393555,18.880981237347186
37.37562016503219,17.924655028275982
63.195884275059115,-2.946683701420434
92.954716018375,27.669685730620664
82.47374700212575,18.841736337299583
75.15472586511933,1.9188105662771981
60.3256403891532,18.369350558031627
93.0068653300703,19.277211107261436
54.312526602179574,3.689053250038423
88.64489605012463,5.023542498458369
85.05834794889685,4.364260306132003
29.24518121214279,14.664737742082963
79.41029166693193,26.016405861607176
11.095404124893289,-3.072270550856495
39.054658379327876,25.007984393452737
30.66107002227548,-8.8938737397863
55.61766626385821,16.4135438391289
76.3167845512707,6.577554927587769
18.79087307029517,21.65126208929975
56.34299817430916,18.84792451723612
94.4570819524947,9.204312285807358
30.578189588465097,15.75456146890387
70.94270297002817,10.070925227997808
